ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount,Profit Margin,Mature Status
1632,Bob,25.0,Female,400.0,20.0,2023-01-01,Furniture,5.0,0.05,Mature
1634,Bob,20.0,Other,200.0,10.0,2023-01-01,Electronics,10.0,0.05,Not Mature
1636,Bob,25.0,Male,200.0,20.0,2023-01-01,Grocery,0.0,0.1,Mature
1637,Bob,30.0,Male,100.0,10.0,2023-01-01,Electronics,20.0,0.1,Mature
1640,Charlie,25.0,Female,400.0,30.0,2023-01-01,Grocery,15.0,0.075,Mature
1642,Charlie,25.0,Other,100.0,20.0,2023-01-01,Clothing,5.0,0.2,Mature
1643,Charlie,20.0,Female,200.0,10.0,2023-01-01,Furniture,0.0,0.05,Not Mature
1647,Bob,35.0,Female,400.0,10.0,2023-02-15,Furniture,10.0,0.025,Mature
1648,David,25.0,Male,400.0,20.0,2023-02-15,Furniture,10.0,0.05,Mature
1650,David,25.0,Male,200.0,20.0,2023-01-01,Electronics,15.0,0.1,Mature
1652,Charlie,20.0,Other,100.0,10.0,2023-02-15,Grocery,10.0,0.1,Not Mature
1653,Charlie,25.0,Other,400.0,40.0,2023-01-01,Clothing,0.0,0.1,Mature
1654,David,30.0,Other,300.0,40.0,2023-01-01,Grocery,5.0,0.13333333333333333,Mature
1656,Bob,35.0,Female,300.0,40.0,2023-02-15,Furniture,5.0,0.13333333333333333,Mature
1657,Bob,35.0,Other,100.0,20.0,2023-01-01,Grocery,20.0,0.2,Mature
1659,Alice,20.0,Male,300.0,20.0,2023-01-01,Electronics,5.0,0.06666666666666667,Not Mature
1663,Bob,25.0,Male,200.0,20.0,2023-01-01,Furniture,0.0,0.1,Mature
1667,Alice,20.0,Female,400.0,20.0,2023-02-15,Clothing,5.0,0.05,Not Mature
1673,Eve,30.0,Other,200.0,30.0,2023-02-15,Furniture,20.0,0.15,Mature
1677,David,25.0,Other,300.0,30.0,2023-02-15,Grocery,15.0,0.1,Mature
1678,Bob,25.0,Female,400.0,40.0,2023-02-15,Furniture,10.0,0.1,Mature
1685,David,30.0,Other,400.0,10.0,2023-01-01,Electronics,10.0,0.025,Mature
1686,Bob,25.0,Female,200.0,20.0,2023-01-01,Furniture,20.0,0.1,Mature
1687,Charlie,25.0,Other,400.0,20.0,2023-01-01,Grocery,15.0,0.05,Mature
1689,Eve,20.0,Female,400.0,20.0,2023-01-01,Furniture,5.0,0.05,Not Mature
1690,Eve,20.0,Female,200.0,20.0,2023-02-15,Electronics,20.0,0.1,Not Mature
1694,Eve,30.0,Other,200.0,20.0,2023-01-01,Grocery,10.0,0.1,Mature
1697,David,30.0,Male,200.0,30.0,2023-02-15,Grocery,20.0,0.15,Mature
1698,Eve,35.0,Male,200.0,40.0,2023-01-01,Grocery,20.0,0.2,Mature
1700,David,20.0,Female,200.0,20.0,2023-02-15,Electronics,10.0,0.1,Not Mature
1707,Alice,25.0,Other,100.0,20.0,2023-02-15,Clothing,0.0,0.2,Mature
1709,Bob,30.0,Female,400.0,20.0,2023-02-15,Furniture,0.0,0.05,Mature
1713,Bob,35.0,Other,200.0,20.0,2023-01-01,Clothing,5.0,0.1,Mature
1717,Charlie,35.0,Other,400.0,40.0,2023-01-01,Grocery,0.0,0.1,Mature
1718,Charlie,25.0,Other,300.0,40.0,2023-02-15,Furniture,0.0,0.13333333333333333,Mature
1719,Bob,20.0,Other,100.0,10.0,2023-01-01,Electronics,10.0,0.1,Not Mature
1733,Eve,20.0,Female,300.0,20.0,2023-02-15,Electronics,20.0,0.06666666666666667,Not Mature
1734,Eve,35.0,Other,100.0,10.0,2023-01-01,Clothing,0.0,0.1,Mature
1735,Eve,20.0,Other,200.0,20.0,2023-01-01,Clothing,20.0,0.1,Not Mature
1737,David,35.0,Male,400.0,10.0,2023-01-01,Grocery,5.0,0.025,Mature
1738,Eve,25.0,Male,100.0,30.0,2023-01-01,Clothing,5.0,0.3,Mature
1740,David,30.0,Other,300.0,30.0,2023-02-15,Electronics,15.0,0.1,Mature
1742,Alice,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0,0.4,Mature
1746,David,25.0,Other,400.0,10.0,2023-02-15,Electronics,15.0,0.025,Mature
1748,Charlie,25.0,Female,100.0,20.0,2023-02-15,Electronics,15.0,0.2,Mature
1752,David,30.0,Male,400.0,20.0,2023-02-15,Clothing,20.0,0.05,Mature
1755,Charlie,30.0,Other,100.0,10.0,2023-01-01,Clothing,15.0,0.1,Mature
1757,Charlie,25.0,Male,400.0,30.0,2023-02-15,Grocery,15.0,0.075,Mature
1765,David,25.0,Female,100.0,20.0,2023-01-01,Furniture,20.0,0.2,Mature
1767,David,30.0,Female,100.0,20.0,2023-02-15,Grocery,10.0,0.2,Mature
1770,David,20.0,Female,200.0,40.0,2023-01-01,Clothing,15.0,0.2,Not Mature
1772,Alice,30.0,Other,400.0,30.0,2023-02-15,Electronics,15.0,0.075,Mature
1776,David,35.0,Female,200.0,30.0,2023-01-01,Electronics,0.0,0.15,Mature
1780,David,35.0,Other,200.0,40.0,2023-02-15,Grocery,15.0,0.2,Mature
1782,David,30.0,Female,200.0,40.0,2023-01-01,Electronics,15.0,0.2,Mature
1784,Eve,25.0,Male,200.0,10.0,2023-02-15,Electronics,20.0,0.05,Mature
1785,David,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0,0.06666666666666667,Mature
1786,Bob,20.0,Male,300.0,20.0,2023-01-01,Clothing,0.0,0.06666666666666667,Not Mature
1789,Eve,35.0,Male,400.0,20.0,2023-01-01,Grocery,10.0,0.05,Mature
1791,Bob,25.0,Other,400.0,20.0,2023-02-15,Electronics,5.0,0.05,Mature
1793,Alice,25.0,Female,200.0,20.0,2023-01-01,Grocery,10.0,0.1,Mature
1797,Charlie,25.0,Other,200.0,20.0,2023-02-15,Grocery,5.0,0.1,Mature
1802,David,20.0,Female,200.0,20.0,2023-01-01,Clothing,15.0,0.1,Not Mature
1803,Bob,35.0,Other,400.0,20.0,2023-01-01,Electronics,20.0,0.05,Mature
1804,David,20.0,Other,200.0,40.0,2023-02-15,Electronics,15.0,0.2,Not Mature
1806,Bob,35.0,Female,200.0,20.0,2023-02-15,Clothing,15.0,0.1,Mature
1807,Charlie,30.0,Other,100.0,20.0,2023-01-01,Clothing,0.0,0.2,Mature
1809,Bob,25.0,Female,200.0,10.0,2023-01-01,Clothing,15.0,0.05,Mature
1812,Eve,30.0,Other,200.0,10.0,2023-02-15,Grocery,15.0,0.05,Mature
1814,Charlie,35.0,Male,100.0,10.0,2023-02-15,Furniture,10.0,0.1,Mature
1815,Bob,25.0,Other,100.0,20.0,2023-01-01,Grocery,0.0,0.2,Mature
1818,Eve,30.0,Other,200.0,20.0,2023-01-01,Grocery,5.0,0.1,Mature
1820,Bob,25.0,Male,200.0,10.0,2023-01-01,Furniture,0.0,0.05,Mature
1827,Eve,25.0,Other,100.0,10.0,2023-01-01,Grocery,10.0,0.1,Mature
1829,Alice,35.0,Male,200.0,10.0,2023-02-15,Clothing,20.0,0.05,Mature
1831,Charlie,20.0,Other,400.0,30.0,2023-02-15,Electronics,0.0,0.075,Not Mature
1833,Bob,30.0,Other,300.0,10.0,2023-01-01,Electronics,0.0,0.03333333333333333,Mature
1834,Bob,25.0,Other,200.0,30.0,2023-01-01,Electronics,5.0,0.15,Mature
1835,Alice,25.0,Other,400.0,40.0,2023-02-15,Clothing,0.0,0.1,Mature
1837,Alice,30.0,Female,200.0,20.0,2023-02-15,Electronics,15.0,0.1,Mature
1839,Charlie,30.0,Other,300.0,20.0,2023-02-15,Clothing,5.0,0.06666666666666667,Mature
1843,Alice,30.0,Male,300.0,10.0,2023-01-01,Electronics,5.0,0.03333333333333333,Mature
1844,Charlie,30.0,Male,400.0,30.0,2023-01-01,Electronics,15.0,0.075,Mature
1851,Bob,25.0,Other,300.0,10.0,2023-02-15,Clothing,20.0,0.03333333333333333,Mature
1852,Alice,35.0,Other,200.0,10.0,2023-01-01,Grocery,15.0,0.05,Mature
1854,Alice,30.0,Other,300.0,20.0,2023-01-01,Furniture,15.0,0.06666666666666667,Mature
1856,Eve,35.0,Female,400.0,20.0,2023-01-01,Furniture,10.0,0.05,Mature
1857,Alice,20.0,Other,300.0,10.0,2023-02-15,Clothing,15.0,0.03333333333333333,Not Mature
1858,Eve,30.0,Male,200.0,30.0,2023-01-01,Grocery,15.0,0.15,Mature
1859,Eve,20.0,Other,400.0,20.0,2023-01-01,Furniture,15.0,0.05,Not Mature
1863,Bob,25.0,Other,200.0,20.0,2023-01-01,Electronics,0.0,0.1,Mature
1865,David,25.0,Female,100.0,40.0,2023-02-15,Electronics,0.0,0.4,Mature
1866,Charlie,35.0,Other,200.0,40.0,2023-02-15,Grocery,15.0,0.2,Mature
1880,Eve,20.0,Male,100.0,30.0,2023-02-15,Clothing,0.0,0.3,Not Mature
1881,Charlie,20.0,Other,400.0,30.0,2023-01-01,Electronics,20.0,0.075,Not Mature
1882,David,25.0,Other,200.0,30.0,2023-02-15,Electronics,5.0,0.15,Mature
1884,Alice,35.0,Female,300.0,40.0,2023-02-15,Electronics,15.0,0.13333333333333333,Mature
1885,Alice,25.0,Male,200.0,40.0,2023-01-01,Furniture,0.0,0.2,Mature
1887,Alice,20.0,Other,400.0,20.0,2023-02-15,Clothing,10.0,0.05,Not Mature
1888,Charlie,20.0,Other,300.0,10.0,2023-02-15,Grocery,20.0,0.03333333333333333,Not Mature
1889,David,25.0,Other,200.0,20.0,2023-01-01,Grocery,20.0,0.1,Mature
1894,Bob,30.0,Female,300.0,20.0,2023-01-01,Clothing,5.0,0.06666666666666667,Mature
1895,Alice,25.0,Female,200.0,20.0,2023-01-01,Grocery,20.0,0.1,Mature
1896,Charlie,25.0,Male,200.0,40.0,2023-01-01,Electronics,15.0,0.2,Mature
1900,David,30.0,Female,400.0,20.0,2023-02-15,Furniture,20.0,0.05,Mature
1904,Alice,25.0,Other,100.0,10.0,2023-02-15,Furniture,0.0,0.1,Mature
1911,Charlie,35.0,Other,400.0,10.0,2023-01-01,Grocery,5.0,0.025,Mature
1912,Bob,20.0,Female,200.0,20.0,2023-01-01,Furniture,20.0,0.1,Not Mature
1913,David,25.0,Other,300.0,30.0,2023-01-01,Clothing,5.0,0.1,Mature
1914,Charlie,30.0,Male,200.0,20.0,2023-01-01,Furniture,10.0,0.1,Mature
1915,Charlie,25.0,Male,300.0,40.0,2023-01-01,Clothing,15.0,0.13333333333333333,Mature
1917,Eve,25.0,Other,200.0,40.0,2023-02-15,Grocery,20.0,0.2,Mature
1920,David,35.0,Male,100.0,20.0,2023-01-01,Grocery,10.0,0.2,Mature
1922,David,25.0,Other,100.0,30.0,2023-01-01,Electronics,20.0,0.3,Mature
1923,Charlie,25.0,Other,300.0,40.0,2023-02-15,Furniture,5.0,0.13333333333333333,Mature
1929,Bob,25.0,Other,200.0,20.0,2023-01-01,Clothing,5.0,0.1,Mature
1930,Eve,25.0,Male,400.0,20.0,2023-01-01,Clothing,5.0,0.05,Mature
1931,David,25.0,Female,300.0,40.0,2023-01-01,Clothing,20.0,0.13333333333333333,Mature
1934,Charlie,25.0,Female,200.0,20.0,2023-02-15,Grocery,10.0,0.1,Mature
1936,David,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0,0.06666666666666667,Mature
1938,Bob,20.0,Male,100.0,20.0,2023-02-15,Furniture,20.0,0.2,Not Mature
1942,Alice,25.0,Other,300.0,20.0,2023-01-01,Electronics,10.0,0.06666666666666667,Mature
1945,Bob,30.0,Other,400.0,20.0,2023-02-15,Electronics,5.0,0.05,Mature
1952,Bob,30.0,Female,300.0,30.0,2023-01-01,Furniture,15.0,0.1,Mature
1954,Bob,25.0,Other,400.0,20.0,2023-01-01,Clothing,5.0,0.05,Mature
1955,David,30.0,Other,100.0,30.0,2023-01-01,Grocery,15.0,0.3,Mature
1962,Charlie,25.0,Other,200.0,10.0,2023-02-15,Grocery,10.0,0.05,Mature
1964,Eve,25.0,Other,100.0,20.0,2023-02-15,Grocery,10.0,0.2,Mature
1966,Alice,20.0,Male,400.0,30.0,2023-01-01,Electronics,5.0,0.075,Not Mature
1970,Bob,30.0,Other,300.0,20.0,2023-02-15,Electronics,5.0,0.06666666666666667,Mature
1973,Bob,25.0,Other,300.0,40.0,2023-02-15,Furniture,0.0,0.13333333333333333,Mature
1976,Charlie,20.0,Male,100.0,20.0,2023-02-15,Grocery,0.0,0.2,Not Mature
1977,Eve,25.0,Other,300.0,40.0,2023-01-01,Clothing,10.0,0.13333333333333333,Mature
1978,David,30.0,Male,300.0,20.0,2023-02-15,Electronics,20.0,0.06666666666666667,Mature
1989,Alice,30.0,Other,300.0,10.0,2023-02-15,Furniture,20.0,0.03333333333333333,Mature
1991,Eve,35.0,Male,300.0,20.0,2023-01-01,Grocery,5.0,0.06666666666666667,Mature
1992,Alice,20.0,Male,400.0,20.0,2023-02-15,Electronics,0.0,0.05,Not Mature
1998,Alice,25.0,Other,100.0,20.0,2023-02-15,Furniture,0.0,0.2,Mature
1999,Eve,25.0,Female,100.0,20.0,2023-01-01,Furniture,0.0,0.2,Mature
2000,Charlie,35.0,Female,200.0,30.0,2023-02-15,Grocery,15.0,0.15,Mature
2002,Charlie,25.0,Female,300.0,20.0,2023-02-15,Grocery,5.0,0.06666666666666667,Mature
2004,Alice,20.0,Other,400.0,10.0,2023-01-01,Grocery,0.0,0.025,Not Mature
2010,Charlie,25.0,Male,200.0,30.0,2023-01-01,Clothing,15.0,0.15,Mature
2012,Bob,35.0,Male,100.0,20.0,2023-02-15,Grocery,0.0,0.2,Mature
2014,Bob,20.0,Male,200.0,10.0,2023-01-01,Grocery,5.0,0.05,Not Mature
2016,Alice,30.0,Male,300.0,20.0,2023-01-01,Clothing,20.0,0.06666666666666667,Mature
2017,Alice,25.0,Other,200.0,10.0,2023-01-01,Furniture,15.0,0.05,Mature
2022,Bob,25.0,Other,300.0,20.0,2023-01-01,Clothing,0.0,0.06666666666666667,Mature
2023,Bob,25.0,Male,200.0,40.0,2023-02-15,Grocery,10.0,0.2,Mature
2029,Charlie,25.0,Female,400.0,20.0,2023-01-01,Clothing,10.0,0.05,Mature
2033,Alice,30.0,Male,300.0,40.0,2023-01-01,Clothing,10.0,0.13333333333333333,Mature
2034,David,25.0,Other,400.0,40.0,2023-01-01,Grocery,15.0,0.1,Mature
2037,David,25.0,Female,100.0,30.0,2023-01-01,Clothing,20.0,0.3,Mature
2045,Charlie,30.0,Male,200.0,20.0,2023-02-15,Electronics,20.0,0.1,Mature
2046,David,25.0,Other,200.0,20.0,2023-02-15,Furniture,10.0,0.1,Mature
2052,Bob,20.0,Other,300.0,40.0,2023-02-15,Clothing,20.0,0.13333333333333333,Not Mature
2054,Charlie,25.0,Other,100.0,40.0,2023-01-01,Electronics,0.0,0.4,Mature
2055,Bob,25.0,Female,300.0,20.0,2023-02-15,Clothing,10.0,0.06666666666666667,Mature
2058,Bob,25.0,Other,400.0,40.0,2023-01-01,Clothing,20.0,0.1,Mature
2064,Bob,20.0,Male,400.0,10.0,2023-02-15,Grocery,15.0,0.025,Not Mature
2071,Eve,25.0,Other,300.0,10.0,2023-01-01,Electronics,10.0,0.03333333333333333,Mature
2072,David,30.0,Other,400.0,20.0,2023-02-15,Grocery,20.0,0.05,Mature
2076,David,35.0,Male,200.0,20.0,2023-02-15,Furniture,15.0,0.1,Mature
2079,Eve,25.0,Male,200.0,40.0,2023-02-15,Grocery,0.0,0.2,Mature
2081,Bob,35.0,Female,200.0,30.0,2023-02-15,Grocery,10.0,0.15,Mature
2083,Eve,30.0,Male,200.0,20.0,2023-02-15,Furniture,15.0,0.1,Mature
2085,David,25.0,Other,200.0,40.0,2023-01-01,Clothing,5.0,0.2,Mature
2090,Bob,20.0,Other,100.0,20.0,2023-02-15,Furniture,5.0,0.2,Not Mature
2091,Eve,25.0,Female,200.0,20.0,2023-01-01,Electronics,5.0,0.1,Mature
2105,Bob,35.0,Female,100.0,30.0,2023-02-15,Clothing,15.0,0.3,Mature
2107,Charlie,35.0,Male,400.0,20.0,2023-01-01,Grocery,20.0,0.05,Mature
2109,Eve,20.0,Male,400.0,40.0,2023-01-01,Grocery,5.0,0.1,Not Mature
2111,Bob,20.0,Male,200.0,20.0,2023-02-15,Grocery,15.0,0.1,Not Mature
2118,Bob,30.0,Female,200.0,20.0,2023-02-15,Furniture,0.0,0.1,Mature
2120,David,35.0,Other,300.0,30.0,2023-01-01,Furniture,5.0,0.1,Mature
2121,Alice,25.0,Other,200.0,20.0,2023-01-01,Grocery,0.0,0.1,Mature
2122,Eve,25.0,Female,100.0,40.0,2023-02-15,Clothing,15.0,0.4,Mature
2125,Charlie,25.0,Other,300.0,40.0,2023-01-01,Clothing,5.0,0.13333333333333333,Mature
2126,Bob,30.0,Other,200.0,20.0,2023-02-15,Clothing,5.0,0.1,Mature
2131,Bob,30.0,Female,300.0,40.0,2023-02-15,Clothing,10.0,0.13333333333333333,Mature
2133,Bob,25.0,Male,200.0,20.0,2023-02-15,Electronics,0.0,0.1,Mature
2135,Eve,20.0,Other,400.0,20.0,2023-02-15,Grocery,20.0,0.05,Not Mature
2136,Alice,25.0,Other,100.0,40.0,2023-02-15,Grocery,5.0,0.4,Mature
2140,David,25.0,Other,100.0,20.0,2023-02-15,Grocery,15.0,0.2,Mature
2143,Alice,25.0,Female,400.0,10.0,2023-01-01,Electronics,0.0,0.025,Mature
2147,Bob,20.0,Female,200.0,10.0,2023-01-01,Electronics,20.0,0.05,Not Mature
2156,David,25.0,Female,100.0,10.0,2023-02-15,Grocery,15.0,0.1,Mature
2160,Eve,35.0,Other,300.0,40.0,2023-01-01,Clothing,10.0,0.13333333333333333,Mature
2162,Eve,25.0,Male,100.0,20.0,2023-02-15,Electronics,5.0,0.2,Mature
2165,David,25.0,Other,300.0,30.0,2023-02-15,Grocery,10.0,0.1,Mature
2170,Bob,20.0,Other,200.0,20.0,2023-01-01,Furniture,10.0,0.1,Not Mature
2171,Bob,20.0,Other,200.0,30.0,2023-01-01,Furniture,10.0,0.15,Not Mature
2174,Charlie,20.0,Female,100.0,20.0,2023-01-01,Grocery,20.0,0.2,Not Mature
2175,Bob,25.0,Female,100.0,20.0,2023-02-15,Electronics,20.0,0.2,Mature
2176,Eve,30.0,Male,200.0,20.0,2023-01-01,Clothing,0.0,0.1,Mature
2177,Alice,30.0,Female,100.0,20.0,2023-02-15,Furniture,15.0,0.2,Mature
2190,Eve,20.0,Other,200.0,20.0,2023-01-01,Electronics,5.0,0.1,Not Mature
2192,David,25.0,Other,200.0,20.0,2023-01-01,Grocery,10.0,0.1,Mature
2193,Eve,25.0,Male,300.0,10.0,2023-01-01,Grocery,20.0,0.03333333333333333,Mature
2195,David,35.0,Female,400.0,20.0,2023-01-01,Furniture,20.0,0.05,Mature
2204,Eve,25.0,Other,400.0,40.0,2023-01-01,Electronics,0.0,0.1,Mature
2205,Eve,25.0,Male,200.0,20.0,2023-02-15,Clothing,0.0,0.1,Mature
2206,Eve,35.0,Other,100.0,10.0,2023-02-15,Electronics,20.0,0.1,Mature
2208,Charlie,20.0,Other,300.0,20.0,2023-02-15,Clothing,10.0,0.06666666666666667,Not Mature
2211,Bob,25.0,Other,100.0,30.0,2023-01-01,Electronics,15.0,0.3,Mature
2212,Bob,30.0,Other,100.0,10.0,2023-01-01,Electronics,15.0,0.1,Mature
2213,Eve,35.0,Other,200.0,20.0,2023-02-15,Furniture,10.0,0.1,Mature
2214,Alice,25.0,Female,200.0,30.0,2023-02-15,Furniture,15.0,0.15,Mature
2216,Eve,20.0,Female,400.0,20.0,2023-01-01,Grocery,5.0,0.05,Not Mature
2217,Bob,30.0,Male,400.0,40.0,2023-02-15,Furniture,5.0,0.1,Mature
2219,Eve,25.0,Other,400.0,40.0,2023-01-01,Furniture,5.0,0.1,Mature
2224,Eve,35.0,Male,400.0,20.0,2023-02-15,Electronics,0.0,0.05,Mature
2226,Alice,25.0,Male,200.0,40.0,2023-02-15,Furniture,0.0,0.2,Mature
2234,Bob,25.0,Female,200.0,20.0,2023-01-01,Clothing,20.0,0.1,Mature
2238,David,20.0,Other,400.0,20.0,2023-01-01,Furniture,10.0,0.05,Not Mature
2249,Alice,25.0,Male,400.0,10.0,2023-01-01,Electronics,5.0,0.025,Mature
2252,Alice,25.0,Male,100.0,10.0,2023-01-01,Clothing,5.0,0.1,Mature
2254,Alice,20.0,Male,100.0,10.0,2023-02-15,Furniture,20.0,0.1,Not Mature
2255,Bob,20.0,Male,300.0,40.0,2023-02-15,Clothing,0.0,0.13333333333333333,Not Mature
2256,David,35.0,Female,200.0,40.0,2023-02-15,Furniture,0.0,0.2,Mature
2257,Eve,30.0,Male,200.0,20.0,2023-01-01,Electronics,10.0,0.1,Mature
2261,Bob,25.0,Male,200.0,20.0,2023-02-15,Clothing,15.0,0.1,Mature
2262,David,25.0,Other,300.0,30.0,2023-02-15,Electronics,0.0,0.1,Mature
2263,Eve,25.0,Other,200.0,10.0,2023-01-01,Electronics,5.0,0.05,Mature
2265,Charlie,25.0,Female,300.0,20.0,2023-01-01,Furniture,15.0,0.06666666666666667,Mature
2266,Bob,35.0,Male,200.0,10.0,2023-02-15,Furniture,0.0,0.05,Mature
2270,David,25.0,Other,200.0,40.0,2023-02-15,Furniture,20.0,0.2,Mature
2271,Eve,35.0,Other,300.0,20.0,2023-01-01,Grocery,0.0,0.06666666666666667,Mature
2275,Alice,25.0,Other,300.0,10.0,2023-02-15,Electronics,20.0,0.03333333333333333,Mature
2278,Alice,35.0,Other,400.0,10.0,2023-02-15,Electronics,10.0,0.025,Mature
2279,Charlie,25.0,Other,200.0,40.0,2023-01-01,Grocery,10.0,0.2,Mature
2281,Eve,25.0,Other,200.0,40.0,2023-02-15,Electronics,20.0,0.2,Mature
2286,David,25.0,Other,200.0,10.0,2023-02-15,Furniture,0.0,0.05,Mature
2288,Bob,25.0,Other,200.0,10.0,2023-01-01,Grocery,0.0,0.05,Mature
2291,David,20.0,Female,200.0,20.0,2023-02-15,Grocery,10.0,0.1,Not Mature
2296,Charlie,30.0,Male,200.0,30.0,2023-02-15,Electronics,15.0,0.15,Mature
2297,Bob,35.0,Male,200.0,40.0,2023-01-01,Grocery,10.0,0.2,Mature
2304,Alice,25.0,Female,400.0,20.0,2023-01-01,Electronics,15.0,0.05,Mature
2306,Bob,20.0,Other,200.0,20.0,2023-02-15,Electronics,20.0,0.1,Not Mature
2307,Charlie,35.0,Other,300.0,10.0,2023-01-01,Electronics,0.0,0.03333333333333333,Mature
2310,David,25.0,Other,200.0,10.0,2023-02-15,Electronics,20.0,0.05,Mature
2311,Alice,25.0,Male,300.0,20.0,2023-01-01,Electronics,20.0,0.06666666666666667,Mature
2312,Alice,25.0,Other,100.0,20.0,2023-02-15,Electronics,20.0,0.2,Mature
2314,Bob,25.0,Other,300.0,20.0,2023-01-01,Electronics,10.0,0.06666666666666667,Mature
2316,Bob,25.0,Other,100.0,10.0,2023-02-15,Electronics,20.0,0.1,Mature
2319,David,25.0,Other,200.0,30.0,2023-02-15,Electronics,5.0,0.15,Mature
2320,Charlie,25.0,Other,100.0,20.0,2023-02-15,Electronics,10.0,0.2,Mature
2322,Eve,25.0,Other,100.0,20.0,2023-02-15,Furniture,0.0,0.2,Mature
2323,Eve,30.0,Female,200.0,40.0,2023-02-15,Clothing,20.0,0.2,Mature
2326,Charlie,25.0,Female,300.0,40.0,2023-01-01,Electronics,0.0,0.13333333333333333,Mature
2327,Bob,30.0,Male,100.0,30.0,2023-02-15,Grocery,15.0,0.3,Mature
2329,Bob,25.0,Male,200.0,20.0,2023-02-15,Clothing,5.0,0.1,Mature
2332,Charlie,35.0,Female,300.0,20.0,2023-01-01,Grocery,20.0,0.06666666666666667,Mature
2333,David,20.0,Male,200.0,10.0,2023-02-15,Grocery,10.0,0.05,Not Mature
2334,Bob,35.0,Other,100.0,20.0,2023-02-15,Clothing,5.0,0.2,Mature
2335,Alice,25.0,Female,200.0,20.0,2023-02-15,Electronics,15.0,0.1,Mature
2339,Eve,25.0,Other,400.0,40.0,2023-01-01,Clothing,15.0,0.1,Mature
2343,Eve,35.0,Male,200.0,40.0,2023-01-01,Clothing,20.0,0.2,Mature
2347,David,30.0,Other,200.0,20.0,2023-01-01,Grocery,5.0,0.1,Mature
2350,Eve,25.0,Female,200.0,10.0,2023-02-15,Grocery,10.0,0.05,Mature
2351,Eve,20.0,Female,200.0,20.0,2023-02-15,Electronics,5.0,0.1,Not Mature
2352,Eve,20.0,Other,300.0,20.0,2023-02-15,Furniture,10.0,0.06666666666666667,Not Mature
2353,David,30.0,Male,200.0,20.0,2023-02-15,Clothing,10.0,0.1,Mature
2361,Bob,25.0,Female,200.0,30.0,2023-01-01,Electronics,15.0,0.15,Mature
2364,David,25.0,Female,100.0,10.0,2023-01-01,Furniture,10.0,0.1,Mature
2365,Charlie,25.0,Female,400.0,10.0,2023-02-15,Furniture,20.0,0.025,Mature
2366,Bob,25.0,Female,200.0,40.0,2023-01-01,Grocery,15.0,0.2,Mature
2367,Charlie,35.0,Male,100.0,20.0,2023-01-01,Clothing,0.0,0.2,Mature
2369,Eve,20.0,Female,100.0,10.0,2023-02-15,Clothing,0.0,0.1,Not Mature
2370,Charlie,30.0,Male,100.0,30.0,2023-02-15,Electronics,10.0,0.3,Mature
2375,Charlie,35.0,Other,200.0,10.0,2023-01-01,Clothing,0.0,0.05,Mature
2379,Eve,25.0,Male,100.0,20.0,2023-02-15,Grocery,10.0,0.2,Mature
2381,Bob,20.0,Female,400.0,10.0,2023-02-15,Electronics,5.0,0.025,Not Mature
2385,Charlie,35.0,Other,100.0,20.0,2023-02-15,Clothing,0.0,0.2,Mature
2388,Charlie,20.0,Other,200.0,20.0,2023-02-15,Clothing,0.0,0.1,Not Mature
2392,Alice,25.0,Other,300.0,40.0,2023-01-01,Clothing,10.0,0.13333333333333333,Mature
2393,Bob,25.0,Other,200.0,20.0,2023-02-15,Grocery,10.0,0.1,Mature
2398,Alice,20.0,Male,300.0,40.0,2023-02-15,Electronics,20.0,0.13333333333333333,Not Mature
2400,Alice,20.0,Other,200.0,40.0,2023-01-01,Electronics,20.0,0.2,Not Mature
2401,David,25.0,Male,300.0,40.0,2023-02-15,Electronics,15.0,0.13333333333333333,Mature
2405,Bob,20.0,Female,400.0,30.0,2023-02-15,Furniture,10.0,0.075,Not Mature
2411,Alice,25.0,Other,100.0,20.0,2023-01-01,Clothing,10.0,0.2,Mature
2414,Charlie,30.0,Female,200.0,40.0,2023-01-01,Furniture,5.0,0.2,Mature
2419,Eve,20.0,Male,200.0,40.0,2023-01-01,Electronics,10.0,0.2,Not Mature
2420,David,25.0,Male,100.0,20.0,2023-02-15,Furniture,5.0,0.2,Mature
2423,Charlie,20.0,Other,200.0,40.0,2023-01-01,Furniture,20.0,0.2,Not Mature
2425,Eve,25.0,Male,200.0,30.0,2023-02-15,Furniture,15.0,0.15,Mature
2428,Bob,25.0,Female,200.0,30.0,2023-02-15,Clothing,15.0,0.15,Mature
2430,David,25.0,Male,400.0,20.0,2023-01-01,Electronics,20.0,0.05,Mature
2437,Charlie,30.0,Other,200.0,30.0,2023-02-15,Clothing,10.0,0.15,Mature
2443,Bob,25.0,Male,200.0,40.0,2023-01-01,Grocery,10.0,0.2,Mature
2444,Charlie,30.0,Male,200.0,20.0,2023-01-01,Clothing,15.0,0.1,Mature
2446,David,20.0,Male,200.0,20.0,2023-01-01,Furniture,20.0,0.1,Not Mature
2447,Charlie,35.0,Female,400.0,20.0,2023-02-15,Grocery,15.0,0.05,Mature
2452,Bob,25.0,Male,400.0,40.0,2023-01-01,Furniture,15.0,0.1,Mature
2454,David,35.0,Other,400.0,30.0,2023-01-01,Clothing,10.0,0.075,Mature
